processes,size,time
6,300,22.1235
6,300,22.8983
6,300,22.2859
6,300,22.65
6,300,21.6751
6,300,22.4385
6,400,51.5748
6,400,48.9621
6,400,49.8293
6,400,50.9367
6,400,51.4688
6,400,28.8398
6,400,52.4231
6,400,38.9283
6,400,46.0595
6,400,29.1026
6,500,58.9609
6,500,76.9675
6,500,97.4277
6,500,77.1554
6,500,71.6153
6,500,62.7319
6,500,82.1196
6,500,75.8786
6,500,68.5975
6,500,71.5043
6,600,114.999
6,600,109.287
6,600,100.645
6,600,119.795
6,600,103.634
6,600,113.968
6,600,131.882
6,600,100.804
6,600,116.542
6,600,105.067
6,700,163.795
6,700,170.22
6,700,185.134
6,700,152.924
6,700,206.227
6,700,159.334
6,700,160.621
6,700,155.278
6,700,159.661
6,700,176.618
6,800,228.473
6,800,238.218
6,800,229.592
6,800,235.404
6,800,233.175
6,800,244.471
6,800,242.634
6,800,229.622
6,800,234.935
6,800,227.615
6,900,355.814
6,900,328.312
6,900,323.948
6,900,348.878
6,900,332.459
6,900,330.791
6,900,338.827
6,900,329.306
6,900,327.003
6,900,329.068
6,1000,447.599
6,1000,456.656
6,1000,451.247
6,1000,453.321
6,1000,481.897
6,1000,454.629
6,1000,454.119
6,1000,453.493
6,1000,454.108
6,1000,461.268
8,100,0.915781
8,100,0.904557
8,100,0.856602
8,100,0.86009
8,100,0.927062
8,100,0.842625
8,100,0.922729
8,100,1.11892
8,100,0.902503
8,100,0.913153
8,200,5.36431
8,200,8.09371
8,200,5.31002
8,200,6.17401
8,200,5.33962
8,200,5.25052
8,200,5.34803
8,200,5.24255
8,200,5.18881
8,200,5.55476
8,300,16.9381
8,300,17.1718
8,300,17.1925
8,300,17.1868
8,300,16.8915
8,300,17.1698
8,300,17.1014
8,300,17.0354
8,300,25.4226
8,300,18.8119
8,400,38.9734
8,400,39.2776
8,400,39.3278
